2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-01 22:33:55 | WARN | api | Queue backlog growing size=7672 (env=dev, region=me-south-1, ip=202.72.204.113, request_id=1en3hlyyk3ep3kkp, trace_id=o0llhciz94sotdfolir5lkwl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:34:16 | WARN | api | High memory usage warning mem=85% (env=staging, region=us-east-1, ip=112.253.16.15, request_id=99otheucww172488, trace_id=60h9jzcec6yooe63oikn4f30, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:34:50 | WARN | api | Queue backlog growing size=3854 (env=dev, region=eu-west-1, ip=187.105.9.38, request_id=mc8t04z9p4kdl2x5, trace_id=qk229m00qk3orox5eo8wmrto, ua="PostmanRuntime/7.36.0")
2026-02-01 22:35:17 | WARN | api | Elevated error rate observed window_s=300 rate=6.6% (env=prod, region=me-south-1, ip=14.223.89.203, request_id=jy3he0rthnn7jk4y, trace_id=hp0f77v2u1rylpn1r638axde, ua="PostmanRuntime/7.36.0")
2026-02-01 22:35:42 | WARN | api | High memory usage warning mem=93% (env=prod, region=ap-southeast-1, ip=145.202.173.120, request_id=odyx0b3hr7dnud5f, trace_id=ujgcu3pufinw7cpz22pefm0b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:37:31 | WARN | api | Elevated error rate observed window_s=30 rate=11.6% (env=prod, region=us-east-1, ip=28.86.60.162, request_id=a8dvrfdeajbmaod9, trace_id=9tqu8bupz5oyhjk5c8gg8aru, ua="curl/8.4.0")
2026-02-01 22:40:14 | WARN | api | Temporary network jitter detected rtt_ms=529 (env=prod, region=eu-west-1, ip=129.163.5.201, request_id=eohsch10c7w34qef, trace_id=xiiopoydouxse5y02odlh5jz, ua="curl/8.4.0")
2026-02-01 22:43:04 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=37.50.24.102, request_id=5ukj12h6h12d7hcc, trace_id=5q7l3dptu1x4zp5r9hrt3s0q, ua="curl/8.4.0")
2026-02-01 22:43:59 | WARN | api | Disk usage above 80% disk=92% (env=dev, region=ap-southeast-1, ip=246.6.29.112, request_id=j3vq8gxco9irmdyb, trace_id=206yiye3z9ujwxvar0mw4zc6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:44:17 | WARN | api | Rate limit nearing threshold remaining=4 (env=prod, region=ap-southeast-1, ip=125.208.226.148, request_id=twzyjn687y0450ct, trace_id=q25rsyccni1v4pgk2xu9u44o, ua="curl/8.4.0")
2026-02-01 22:46:12 | WARN | api | Queue backlog growing size=2088 (env=prod, region=eu-west-1, ip=194.153.10.202, request_id=32o97xcja48bhfij, trace_id=mlzfwdtdi62l6wdr9z640vi0, ua="curl/8.4.0")
2026-02-01 22:47:30 | WARN | api | Queue backlog growing size=3436 (env=prod, region=me-south-1, ip=172.154.65.5, request_id=3whoanztmk5pxq0z, trace_id=jv74u9i1nqfeypz82s73amqo, ua="curl/8.4.0")
2026-02-01 22:49:43 | WARN | api | Elevated error rate observed window_s=60 rate=9.3% (env=staging, region=me-south-1, ip=117.191.63.106, request_id=tz13vhm00a6nb6rq, trace_id=4vupf6ldi5dgtf2za7jazowe, ua="curl/8.4.0")
2026-02-01 22:49:44 | WARN | api | Slow response detected (164ms) endpoint=/login (env=dev, region=ap-southeast-1, ip=3.65.115.190, request_id=spht30dtsepwktgw, trace_id=xmuq2rv2nsa3f1g7evc44pwt, ua="PostmanRuntime/7.36.0")
2026-02-01 22:50:42 | WARN | api | Slow response detected (3251ms) endpoint=/users/6195 (env=prod, region=ap-southeast-1, ip=87.189.184.161, request_id=f4vzmpobpqgvsyt7, trace_id=46b85p1f7xc0u4gu8rzfh2q2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:53:09 | WARN | api | Rate limit nearing threshold remaining=2 (env=dev, region=eu-west-1, ip=174.248.137.27, request_id=rfref0jfx3m42841, trace_id=2i1fcqgm0t5v65otora4qo9u, ua="curl/8.4.0")
2026-02-01 22:55:45 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=87.9.40.85, request_id=zzwqpgs2wnr4barr, trace_id=z9lscunzgapkoytqaqeh7utn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:55:54 | WARN | api | Temporary network jitter detected rtt_ms=864 (env=prod, region=ap-southeast-1, ip=15.88.162.153, request_id=82bkr6efelgvmnvc, trace_id=ktfch1mw7fdl28ofxb0kbr5n, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:56:12 | WARN | api | Payment provider latency high (620ms) (env=staging, region=me-south-1, ip=193.227.9.23, request_id=7ej2y86h9vbsypsm, trace_id=3c8dzhxdzp9a598m51svzswm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:57:37 | WARN | api | High memory usage warning mem=81% (env=prod, region=ap-southeast-1, ip=26.82.22.55, request_id=z339alsplarf9shx, trace_id=p0tzvzbsyujrbvmixued1h17, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:58:24 | WARN | api | Payment provider latency high (1417ms) (env=prod, region=us-east-1, ip=188.191.96.109, request_id=ioqu0biw8den8jak, trace_id=am50dgpio6f3eotmvezs1msf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:59:21 | WARN | api | Elevated error rate observed window_s=300 rate=11.9% (env=prod, region=me-south-1, ip=117.86.174.2, request_id=0gdtobh4eedweyk4, trace_id=re291l61ms7hnjvynogauja2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:59:26 | WARN | api | Queue backlog growing size=3401 (env=prod, region=eu-west-1, ip=67.232.149.157, request_id=1x1eerfph8rv1q9s, trace_id=r66gywcyryjw5majam4gygdb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:59:27 | WARN | api | Temporary network jitter detected rtt_ms=432 (env=prod, region=us-east-1, ip=200.49.168.145, request_id=m3zkz9m4oos8qy13, trace_id=z3rat4bi3aj03sy1pfhb77wl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:00:44 | WARN | api | Queue backlog growing size=6416 (env=staging, region=us-east-1, ip=73.36.118.195, request_id=jl1ggst2fldj0xyp, trace_id=srehlkn5dyf6wlclo10oa0g0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:00:46 | WARN | api | Queue backlog growing size=2023 (env=staging, region=us-east-1, ip=54.112.38.50, request_id=iuqpj3d76kg3ko4f, trace_id=ei531ush3lz2ydh4ul53lvft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:03:23 | WARN | api | Temporary network jitter detected rtt_ms=444 (env=prod, region=me-south-1, ip=83.133.135.228, request_id=4ev6dci0hh3ma9jq, trace_id=ilm2ixxrbqlbpjyqzqxornmi, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:07:05 | WARN | api | Temporary network jitter detected rtt_ms=63 (env=staging, region=us-east-1, ip=177.66.209.196, request_id=qqsoquz10cmwwxo4, trace_id=ny7x5b10s7w0rsggw878hu0e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:10:29 | WARN | api | Rate limit nearing threshold remaining=40 (env=prod, region=ap-southeast-1, ip=7.194.177.12, request_id=8s4nfkhywzulf9j6, trace_id=3ntj1a8wwgr8e50q8gd6ikj9, ua="curl/8.4.0")
2026-02-01 23:10:59 | WARN | api | Payment provider latency high (988ms) (env=prod, region=us-east-1, ip=35.233.184.229, request_id=3lsiafjqstgbidox, trace_id=oy032n9gb50hcg7cndfa18bs, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:11:03 | WARN | api | Disk usage above 80% disk=88% (env=prod, region=ap-southeast-1, ip=169.203.245.112, request_id=vb7upseaa1i07j0p, trace_id=unb4v7vjv1nu4do5fb3gwzrw, ua="curl/8.4.0")
2026-02-01 23:12:21 | WARN | api | Elevated error rate observed window_s=30 rate=1.8% (env=prod, region=ap-southeast-1, ip=34.204.18.163, request_id=zoqyoa1g894bgcc9, trace_id=vjunnkun3ijmntiym4uy3ga8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:12:23 | WARN | api | High memory usage warning mem=65% (env=staging, region=ap-southeast-1, ip=253.172.47.199, request_id=uyhmoiz3e4uam8oh, trace_id=oixlvud2lesqkmnljmsa6x9u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:15:30 | WARN | api | Rate limit nearing threshold remaining=27 (env=dev, region=eu-west-1, ip=169.131.44.50, request_id=ak3b3xgy0qw4t721, trace_id=bos1x65hojavlqxvx30fuumd, ua="curl/8.4.0")
2026-02-01 23:18:05 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=5.25.132.138, request_id=xr4lkvdwvjdf2d1l, trace_id=mqk30aoh38mekj0u7ifgfyzg, ua="curl/8.4.0")
2026-02-01 23:20:30 | WARN | api | Temporary network jitter detected rtt_ms=353 (env=dev, region=ap-southeast-1, ip=166.240.158.75, request_id=emi9kawiazj88bai, trace_id=q67ci18xrfq2shh09zhrute7, ua="PostmanRuntime/7.36.0")
2026-02-01 23:22:34 | WARN | api | Payment provider latency high (2094ms) (env=prod, region=eu-west-1, ip=202.154.30.211, request_id=x4i583xmh5ugtca3, trace_id=uqyi4ce5qggsvamqx8j7fa0g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:27:53 | WARN | api | Disk usage above 80% disk=99% (env=prod, region=me-south-1, ip=41.168.178.50, request_id=3w7sw3vulnu7fi5x, trace_id=y3df5qhce5qt3j29fbw8axxq, ua="PostmanRuntime/7.36.0")
2026-02-01 23:31:05 | WARN | api | Temporary network jitter detected rtt_ms=202 (env=prod, region=us-east-1, ip=100.183.43.186, request_id=mdqrs2u4dfdyyukp, trace_id=bzug49mtdxl2gvkeyhsjupus, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:32:01 | WARN | api | Temporary network jitter detected rtt_ms=379 (env=prod, region=eu-west-1, ip=41.229.210.4, request_id=munvjcyfhbutsrou, trace_id=aer2f5zht83tuqvtaitgjzn5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:37:59 | WARN | api | Temporary network jitter detected rtt_ms=347 (env=dev, region=eu-west-1, ip=29.195.212.106, request_id=kkj1de7ihzmajr6v, trace_id=lr2hryrs0i1dnt2baqfv1q45, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:40:19 | WARN | api | Rate limit nearing threshold remaining=37 (env=prod, region=me-south-1, ip=65.158.40.243, request_id=59tj7xxlab4l3oe3, trace_id=bq2j418phb3q8ir0apyuu3t5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:42:31 | WARN | api | Payment provider latency high (40ms) (env=prod, region=us-east-1, ip=216.138.42.225, request_id=vnbf746fzvo5oshx, trace_id=rbs8m73lsyjf7fljqwczyyn7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:44:36 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=242.138.142.195, request_id=5v4s2b8zew29ivsz, trace_id=3vor3rgjj37v4s87zn6ao6s2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:45:01 | WARN | api | Queue backlog growing size=7851 (env=staging, region=eu-west-1, ip=143.180.140.236, request_id=nmusxhqqt1f22g8n, trace_id=1840u29kmswajxb81i1b4yzg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:49:56 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=staging, region=ap-southeast-1, ip=41.106.204.100, request_id=0p0utjbwadmyow3p, trace_id=haixdiae7zu7h3tdy50vb4vd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:50:42 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=118.153.63.65, request_id=9poqf3mw0rg88w9g, trace_id=hmphr16o5ax7cuh2r5zneegx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:54:13 | WARN | api | Elevated error rate observed window_s=60 rate=6.9% (env=dev, region=me-south-1, ip=41.101.187.190, request_id=43ql8f3ju4uk1pl5, trace_id=a3gjujqsede9j9gvzbs25j1d, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:54:19 | WARN | api | Rate limit nearing threshold remaining=3 (env=staging, region=ap-southeast-1, ip=249.159.101.231, request_id=3pkw4prveryxy496, trace_id=rw3ck74xlhbnhjmugo7q0xbl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:54:27 | WARN | api | Payment provider latency high (3249ms) (env=prod, region=me-south-1, ip=187.10.67.218, request_id=g3gngij78mopq52u, trace_id=rurt6satpe69yg03a7oyni9a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:54:57 | WARN | api | Circuit breaker half-open dependency=postgres (env=staging, region=ap-southeast-1, ip=171.145.103.40, request_id=zduemea5ftez8cng, trace_id=y23hrx7dc9kykrz6wwbnmau8, ua="PostmanRuntime/7.36.0")
2026-02-01 23:57:25 | WARN | api | High memory usage warning mem=75% (env=dev, region=me-south-1, ip=84.2.126.69, request_id=sx7l2i0x30ngjom7, trace_id=k18xjnuvbac5n7nvwbpqjkxo, ua="curl/8.4.0")
2026-02-01 23:58:12 | WARN | api | Elevated error rate observed window_s=120 rate=13.4% (env=prod, region=eu-west-1, ip=223.202.109.128, request_id=qnf9gh1w0r44lhaw, trace_id=55bxypjfv4o608ncouzb7kmg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:00:47 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=staging, region=ap-southeast-1, ip=9.120.86.61, request_id=jyeottow10eg4vah, trace_id=jmm6nqmo5p1s3uzbph8cd613, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:03:41 | WARN | api | Temporary network jitter detected rtt_ms=298 (env=prod, region=eu-west-1, ip=232.209.185.3, request_id=nwvfdaxn4ti8bpco, trace_id=t38xn6oyfqqzzg2u13fmiy8e, ua="curl/8.4.0")
2026-02-02 00:05:31 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=ap-southeast-1, ip=76.24.88.13, request_id=vfqfdoq5lqb2ldig, trace_id=3odrw04jk8bu6faq7fj04ad2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:06:28 | WARN | api | Temporary network jitter detected rtt_ms=645 (env=dev, region=us-east-1, ip=169.69.59.67, request_id=ogygyc9yrq6006q2, trace_id=d38fxd42ektq3bjg0xjceo0q, ua="curl/8.4.0")
2026-02-02 00:06:59 | WARN | api | Payment provider latency high (1937ms) (env=prod, region=us-east-1, ip=214.160.195.84, request_id=vnx5t4serdq38ldl, trace_id=l3jdzwr0kl6myrtixlkopjac, ua="PostmanRuntime/7.36.0")
2026-02-02 00:10:32 | WARN | api | Payment provider latency high (410ms) (env=prod, region=us-east-1, ip=32.13.252.166, request_id=49x4cz3fydjznwj6, trace_id=ktlhgebs7zaa8jvyal4r7iel, ua="PostmanRuntime/7.36.0")
2026-02-02 00:12:19 | WARN | api | Rate limit nearing threshold remaining=24 (env=staging, region=me-south-1, ip=172.203.200.2, request_id=5tpzmkmezv5lh8at, trace_id=wf1im9wgtsqxjbn10xsd2sfe, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:16:46 | WARN | api | High memory usage warning mem=68% (env=prod, region=me-south-1, ip=81.30.180.213, request_id=svzbxqg1h1qt4w49, trace_id=m5ulrv1emq200o4411jjj552, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:18:43 | WARN | api | High memory usage warning mem=99% (env=prod, region=us-east-1, ip=18.132.6.33, request_id=h91i3it4ig8i4szw, trace_id=wws0n23aidv93uftu64v4c1t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:20:04 | WARN | api | Rate limit nearing threshold remaining=31 (env=staging, region=ap-southeast-1, ip=111.226.168.134, request_id=p7s8oi1dnt2817px, trace_id=pvhbdmjms5kl83z0rtmnizmc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:21:32 | WARN | api | Temporary network jitter detected rtt_ms=696 (env=prod, region=eu-west-1, ip=129.181.139.74, request_id=59dozfgb0dotvoye, trace_id=w7rf4gg9ve2z1fa3b52yvimx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:21:39 | WARN | api | Elevated error rate observed window_s=30 rate=1.1% (env=prod, region=ap-southeast-1, ip=87.197.15.190, request_id=gn2low542cjjyi8r, trace_id=83v42z85kmkfm864ucwggnbe, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:23:58 | WARN | api | Queue backlog growing size=8630 (env=staging, region=me-south-1, ip=120.114.83.86, request_id=pxt8lnfloq05eu2j, trace_id=m77nro3465050s2m4pvaz73h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:27:21 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=195.249.4.233, request_id=ov5jxia3aaubh6jn, trace_id=z4bkirbhvfjyudy3v5sx3hlk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:29:56 | WARN | api | Elevated error rate observed window_s=60 rate=12.5% (env=staging, region=ap-southeast-1, ip=139.127.226.189, request_id=ir6lm0himxf2m0vm, trace_id=arwpumyo7bm3nwl6j6wvk1ul, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:31:42 | WARN | api | Payment provider latency high (2920ms) (env=prod, region=us-east-1, ip=19.198.172.136, request_id=r0aj583thhqi1fsv, trace_id=z58irwtvszls5xkojomk5lme, ua="curl/8.4.0")
2026-02-02 00:32:29 | WARN | api | Rate limit nearing threshold remaining=50 (env=staging, region=ap-southeast-1, ip=168.110.173.231, request_id=n8nffttcbcohzgew, trace_id=x846sni8bocizd86vxsmrhuu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:32:47 | WARN | api | Temporary network jitter detected rtt_ms=80 (env=dev, region=me-south-1, ip=78.123.138.228, request_id=ok37cp84l88yvr2d, trace_id=8twlcwl4kkcbgjwqd48tylfu, ua="curl/8.4.0")
2026-02-02 00:35:19 | WARN | api | Rate limit nearing threshold remaining=27 (env=prod, region=ap-southeast-1, ip=206.50.94.113, request_id=o9k9rx2089eeb83x, trace_id=iclsjr1ovj3w8cl9ycl1w4fj, ua="curl/8.4.0")
2026-02-02 00:36:13 | WARN | api | Slow response detected (2483ms) endpoint=/search?q=phone (env=dev, region=me-south-1, ip=164.177.86.235, request_id=elfx0k241ljfwvht, trace_id=wlqb8nhk7yvt9sn8ry9girdf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 00:39:34 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=79.58.233.212, request_id=klrcrq577knrvgt0, trace_id=44g85w5mi0577j99cr3kq2k6, ua="PostmanRuntime/7.36.0")
2026-02-02 00:39:45 | WARN | api | Payment provider latency high (556ms) (env=staging, region=ap-southeast-1, ip=139.142.186.192, request_id=7n269rnorzru181y, trace_id=h43osxz8vv8n3gcq6jhdb7wh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:42:33 | WARN | api | Queue backlog growing size=9717 (env=prod, region=me-south-1, ip=221.140.117.5, request_id=h0n3i3btyl2mv9gv, trace_id=vcxlf5ua64zerbrx2mxr3xmi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 00:45:43 | WARN | api | Elevated error rate observed window_s=300 rate=3.2% (env=staging, region=eu-west-1, ip=45.187.105.47, request_id=23ofdpax4e30t0rv, trace_id=x3iquuimaoh4tygs4yr63omn, ua="curl/8.4.0")
2026-02-02 00:52:55 | WARN | api | Elevated error rate observed window_s=60 rate=11.3% (env=prod, region=ap-southeast-1, ip=132.49.168.115, request_id=sy0817je56shm97n, trace_id=ljsvo4az587lyt3iahwg5240, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 00:53:35 | WARN | api | Payment provider latency high (2539ms) (env=prod, region=us-east-1, ip=200.243.50.177, request_id=pg9tg3j7xmt1sdnq, trace_id=ihh8f665bkiphunajmdho9f3, ua="curl/8.4.0")
2026-02-02 00:53:56 | WARN | api | Slow response detected (2689ms) endpoint=/files/8030 (env=prod, region=ap-southeast-1, ip=64.196.106.102, request_id=i7e9edl1fkegmkfu, trace_id=8cg8mr88ftamsi345tn3ugyl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:54:13 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=76.64.85.250, request_id=alvc4uvp7e0ppkab, trace_id=bkes5caak1b75j84luecfkzc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:55:00 | WARN | api | Temporary network jitter detected rtt_ms=294 (env=prod, region=ap-southeast-1, ip=222.208.47.223, request_id=h8amuz9tn90366f5, trace_id=mttbmt33ukyeznak5fszvjd3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:56:09 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=119.199.226.193, request_id=uop2qhs40hwrrczu, trace_id=ao3yzakrwbyom4pl1sf9mmc9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 00:58:43 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=175.125.127.121, request_id=b4aa8w4h6mjm1vjy, trace_id=liah12sxhc2oomup8psm6y4v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:02:17 | WARN | api | Rate limit nearing threshold remaining=32 (env=prod, region=us-east-1, ip=115.121.176.58, request_id=yo2le08pg1t2kwn2, trace_id=rti7fbpi24vttque34hs171z, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:02:55 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=102.226.111.100, request_id=kr1499tdvhqzmtmj, trace_id=itbyqun57sr5t6z75it0yr3u, ua="curl/8.4.0")
2026-02-02 01:03:22 | WARN | api | Elevated error rate observed window_s=60 rate=3.8% (env=staging, region=us-east-1, ip=184.96.188.40, request_id=dp1trry2alwk1hja, trace_id=eev1sytao7bg7rntlx3qbpav, ua="curl/8.4.0")
2026-02-02 01:04:39 | WARN | api | Elevated error rate observed window_s=120 rate=14.1% (env=prod, region=ap-southeast-1, ip=165.228.209.238, request_id=4nt87ylf1zinaqc5, trace_id=5rvrpkezniwpmlog79kcesmh, ua="PostmanRuntime/7.36.0")
2026-02-02 01:05:24 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=41.180.130.152, request_id=coh3weatnf4gaa4o, trace_id=eghfivaiwng6b96ap3hevcu6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:06:16 | WARN | api | Payment provider latency high (1982ms) (env=prod, region=us-east-1, ip=98.56.139.86, request_id=79gmlwdbks9qddp9, trace_id=tc0ob9rs5tlilfqk6bw6ep51, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:06:28 | WARN | api | Queue backlog growing size=615 (env=prod, region=ap-southeast-1, ip=230.236.12.247, request_id=2nkd3sywgps7t521, trace_id=87z56fwe0jx7pophp5tyfwgo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:07:58 | WARN | api | Payment provider latency high (1506ms) (env=prod, region=eu-west-1, ip=108.135.29.8, request_id=2hlhhl4vy2ioyc36, trace_id=l1no718ze62u50v771g13oeu, ua="PostmanRuntime/7.36.0")
2026-02-02 01:08:29 | WARN | api | Disk usage above 80% disk=99% (env=prod, region=me-south-1, ip=31.119.101.112, request_id=oye28jmrw4v1k8se, trace_id=inv7pinfww3c5mfqhzlmrl61, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:09:01 | WARN | api | Payment provider latency high (2421ms) (env=dev, region=eu-west-1, ip=245.100.225.77, request_id=ecvxov94mqpj9ahu, trace_id=ts1n9mvji6mzp2fnt63omtoq, ua="curl/8.4.0")
2026-02-02 01:09:30 | WARN | api | Disk usage above 80% disk=92% (env=staging, region=ap-southeast-1, ip=225.121.58.76, request_id=2ay979v4avcqfa1j, trace_id=dis6da14eukfoif6n4r7g227, ua="PostmanRuntime/7.36.0")
2026-02-02 01:09:38 | WARN | api | Slow response detected (2670ms) endpoint=/admin/config (env=staging, region=eu-west-1, ip=233.62.23.44, request_id=8ferxv846hvw9iau, trace_id=imi86cjczo1vakaedxzkk037, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:10:36 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=85.64.42.7, request_id=bsgxqo29rrj2lm3b, trace_id=f56fzx7isczjdip724elcxlh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:11:39 | WARN | api | Slow response detected (1836ms) endpoint=/analytics/event (env=dev, region=ap-southeast-1, ip=42.188.156.146, request_id=utzbkesc27ae7afd, trace_id=46waj8n6arsmprz5hz8cdu5w, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:11:50 | WARN | api | Disk usage above 80% disk=97% (env=staging, region=eu-west-1, ip=200.31.69.131, request_id=21jl27gx2r748h7h, trace_id=splke3ix7swcft1h29v1nyd2, ua="PostmanRuntime/7.36.0")
2026-02-02 01:15:56 | WARN | api | Payment provider latency high (884ms) (env=staging, region=ap-southeast-1, ip=20.208.217.231, request_id=vabgqf9vxcit1c10, trace_id=oa81swke51zagdjro1lqhhdm, ua="PostmanRuntime/7.36.0")
2026-02-02 01:16:00 | WARN | api | Temporary network jitter detected rtt_ms=150 (env=prod, region=me-south-1, ip=170.222.163.143, request_id=46u5vncoaxtzh5m3, trace_id=ml3nzaf0zeby9jbqmxtybrbz, ua="PostmanRuntime/7.36.0")
